cluster,deaths,S,I,period
C17,43962,0.89088349585452975,0.8703932052555694,2011_2017
C170,9860,0.8913346074248403,0.8673263328151166,2011_2017
C1700,704,0.8906128938533058,0.8641305460576074,2011_2017
C1701,770,0.8917692696913475,0.8739691795085639,2011_2017
C1702,757,0.8970227676865328,0.8705729166666627,2011_2017
C1703,783,0.8904057975269496,0.8669860163545684,2011_2017
C1704,780,0.8946778435239974,0.8800607601215102,2011_2017
C1705,794,0.8827858815169186,0.8489303395963703,2011_2017
C1706,782,0.8976295288492357,0.8764858631312284,2011_2017
C1707,731,0.8846678556256912,0.853912153096548,2011_2017
C1708,727,0.8816696907832872,0.8475197553832244,2011_2017
C1709,757,0.8894911255407477,0.8655310656325893,2011_2017
C171,9850,0.8937846375840655,0.8708444533363234,2011_2017
C1710,768,0.8900790744357638,0.8690848891147197,2011_2017
C1711,777,0.8967732210975455,0.8817280000000133,2011_2017
C1712,745,0.8860573848024865,0.8583080290940037,2011_2017
C1713,1060,0.8910288358846563,0.8721972318339029,2011_2017
C1714,738,0.8919844889505806,0.8646907442096566,2011_2017
C1715,728,0.8938911363361912,0.8790756966388976,2011_2017
C1716,707,0.8901488249451334,0.8714936786102404,2011_2017
C1717,752,0.8920538139429605,0.8713715277777659,2011_2017
C1718,718,0.8918382073385527,0.875743162901301,2011_2017
C1719,764,0.8921870288643403,0.8698770491803034,2011_2017
C172,9785,0.8917310108048646,0.8704395958827766,2011_2017
C1720,792,0.88527318640955,0.8478826957653869,2011_2017
C1721,766,0.8890032654118577,0.8687180865358547,2011_2017
C1722,765,0.8917937545388526,0.8759501619406465,2011_2017
C1723,771,0.8971218337900648,0.8850018253678219,2011_2017
C1724,725,0.8921607609988109,0.864282903243955,2011_2017
C1725,984,0.8990576872232137,0.8651159810329423,2011_2017
C1726,765,0.8867666282199155,0.8585828541212294,2011_2017
C1727,740,0.8947845142439738,0.8802848166108946,2011_2017
C1728,749,0.8868789895205178,0.8674052478134315,2011_2017
C1729,766,0.8905780256188262,0.8727236965037918,2011_2017
C173,9832,0.8918777694726242,0.8684686197151467,2011_2017
C1730,743,0.8827078755690165,0.8531888447331049,2011_2017
C1731,731,0.8857719781196607,0.8668175645088267,2011_2017
C1732,732,0.8832975006718625,0.846388228299648,2011_2017
C1733,1086,0.894985229727759,0.8769569956401011,2011_2017
C1734,724,0.8989614175391473,0.87256154535572406,2011_2017
C1735,716,0.8947520364532942,0.8646320987654493,2011_2017
C1736,725,0.8915291319857312,0.8753644182888245,2011_2017
C1737,740,0.8942585829072316,0.8589216968446666,2011_2017
C1738,753,0.8960880691488142,0.8679232501820431,2011_2017
C1739,795,0.8911387998892448,0.8624031007751843,2011_2017
C174,9585,0.8922165104850786,0.8686448114787226,2011_2017
C1740,700,0.8932408163265306,0.8715014025101665,2011_2017
C1741,755,0.89341344677865,0.8915886892971856,2011_2017
C1742,761,0.8910642162864063,0.8618402777777582,2011_2017
C1743,755,0.8798842156045787,0.8510787172011851,2011_2017
C1744,691,0.881304177548426,0.8410351958395554,2011_2017
C1745,698,0.8872915657506918,0.8710548985825097,2011_2017
C1746,763,0.8901092294505546,0.8688540582726181,2011_2017
C1747,736,0.8897093572778828,0.868644067796602,2011_2017
C1748,714,0.8988458128349378,0.873799219856791,2011_2017
C1749,724,0.8871524068251886,0.8633757031192999,2011_2017
C175,9662,0.8928171921139438,0.8711005285131681,2011_2017
C1750,716,0.8841991510876689,0.8595790933453324,2011_2017
C1751,808,0.899253136947358,0.8784942626953125,2011_2017
C1752,745,0.8856682131435523,0.8519270833333136,2011_2017
C1753,724,0.8949131589389825,0.8750759822431796,2011_2017
C1754,695,0.8897262046477925,0.8610537728571144,2011_2017
C1755,753,0.8897883455112705,0.8574254652404572,2011_2017
C1756,763,0.8959391516896296,0.8785339441899523,2011_2017
C1757,728,0.8885966368796039,0.88112847222221,2011_2017
C1758,735,0.8933018649636725,0.8758360582639695,2011_2017
C1759,735,0.8880707112777082,0.8656683286660753,2011_2017
C176,9768,0.890036877675084,0.8673222658445282,2011_2017
C1760,722,0.8808365497502322,0.858724732461354,2011_2017
C1761,1011,0.8888791053114066,0.8528044505410423,2011_2017
C1762,689,0.8921998394846656,0.8645199253307323,2011_2017
C1763,756,0.8990299823633157,0.8806918646382188,2011_2017
C1764,701,0.8882725106379514,0.8575215242346743,2011_2017
C1765,719,0.8948141155715807,0.8605445477304151,2011_2017
C1766,667,0.8810782015289207,0.8376495763822088,2011_2017
C1767,720,0.8823495370370371,0.8529876472278098,2011_2017
C1768,1102,0.8890879806061247,0.8655715076760211,2011_2017
C1769,683,0.8869962635774906,0.8555713648622828,2011_2017
C177,9575,0.8884618969384208,0.8670155845143453,2011_2017
C1770,731,0.890899597837417,0.8550472589792126,2011_2017
C1771,974,0.8898717791954261,0.8702381435352617,2011_2017
C1772,737,0.8981808608370506,0.8700588501584368,2011_2017
C1773,665,0.8875843744700096,0.8580854515954727,2011_2017
C1774,685,0.8952592040066066,0.8796677994731531,2011_2017
C1775,718,0.8961445053964511,0.8759168241966154,2011_2017
C1776,642,0.8901311128579885,0.858564013840828,2011_2017
C1777,689,0.8875360474889461,0.8652975983292559,2011_2017
C1778,1059,0.8848602874235053,0.8621109204859789,2011_2017
C1779,704,0.8910487151342975,0.8625777777777949,2011_2017
C178,9604,0.8932392245629988,0.873728034927178,2011_2017
C1780,695,0.9018166761554784,0.8878617283950784,2011_2017
C1781,676,0.890637582717692,0.8640274259760528,2011_2017
C1782,705,0.882559227403048,0.8547753086419783,2011_2017
C1783,690,0.8933291325351818,0.8653180729305199,2011_2017
C1784,682,0.889113440716884,0.8746749657050331,2011_2017
C1785,728,0.8935665982369279,0.8677463372593952,2011_2017
C1786,707,0.8916172684150612,0.8595817996710939,2011_2017
C1787,730,0.8909401388628261,0.8771276207173678,2011_2017
C1788,709,0.8812626695657881,0.8616824196597429,2011_2017
C1789,724,0.884504441256372,0.8558685182061881,2011_2017
C179,9392,0.8908040733496049,0.8685195368512053,2011_2017
C1790,675,0.8852543209876542,0.852994838020634,2011_2017
C1791,667,0.8914403368031126,0.8701346021947747,2011_2017
C1792,1348,0.8971396243693263,0.8758247701460218,2011_2017
C1793,680,0.8956228373702422,0.8612244897959397,2011_2017
C1794,686,0.8897950683813717,0.8726970213456701,2011_2017
C1795,723,0.8868993302456913,0.8549026708918125,2011_2017
C1796,684,0.8978232618583496,0.8794714249642168,2011_2017
C1797,693,0.8918040433191949,0.8747608418367173,2011_2017
C1798,684,0.895732875072672,0.8796109494786429,2011_2017
C1799,689,0.8917996043992156,0.8689011281505123,2011_2017
C18,42989,0.8919810492930904,0.8703183710631814,2011_2017
C180,9511,0.8912271875823334,0.8706787534015188,2011_2017
C1800,692,0.8837791105616626,0.842205124997386,2011_2017
C1801,712,0.8923391932836763,0.8692145038765864,2011_2017
C1802,686,0.8929017671208425,0.8647030091953563,2011_2017
C1803,673,0.8799613184406385,0.8497248668005881,2011_2017
C1804,700,0.8865387755102041,0.8582501420339184,2011_2017
C1805,710,0.8805237056139654,0.8503725619110248,2011_2017
C1806,698,0.888371195638788,0.8630221619897768,2011_2017
C1807,660,0.8853856749311295,0.8487422482312795,2011_2017
C1808,729,0.8823594717005273,0.857618832050707,2011_2017
C1809,701,0.8866770722892301,0.8599817578451127,2011_2017
C181,9307,0.8919356258142367,0.8692248236167386,2011_2017
C1810,708,0.8810566886909892,0.853471604938286,2011_2017
C1811,666,0.8848443037632227,0.8697059327846227,2011_2017
C1812,671,0.8907585048896037,0.8639619180714296,2011_2017
C1813,669,0.8818909601149341,0.8511754337530981,2011_2017
C1814,726,0.8956127769050385,0.8767706165153145,2011_2017
C1815,616,0.8884033985495025,0.8477563663276594,2011_2017
C1816,644,0.8891005362447437,0.8545904215976139,2011_2017
C1817,650,0.8851644970414201,0.8600764634509078,2011_2017
C1818,676,0.8914953958194741,0.8595073805572487,2011_2017
C1819,872,0.8888640476390877,0.8561096938775205,2011_2017
C182,9218,0.8909852905545157,0.8682857434269865,2011_2017
C1820,682,0.8945485504940618,0.8754910913376818,2011_2017
C1821,693,0.8833042859016885,0.86018218745602,2011_2017
C1822,1269,0.8917366975479412,0.8743613878676924,2011_2017
C1823,625,0.8973056,0.8703500000000077,2011_2017
C1824,657,0.8872718342912876,0.8521048415806264,2011_2017
C1825,755,0.8974623920003508,0.8727430555555551,2011_2017
C1826,694,0.8932139624114477,0.8729111785879629,2011_2017
C1827,689,0.9042574480589651,0.8712440030300287,2011_2017
C1828,684,0.8977591395643104,0.8760659702675124,2011_2017
C1829,858,0.8915404719600523,0.8675075923064512,2011_2017
C183,9391,0.8902377333094108,0.8692344410711352,2011_2017
C1830,683,0.8915794370285259,0.8767936862244661,2011_2017
C1831,671,0.8942988310704713,0.8759617188965946,2011_2017
C1832,641,0.8813062662912133,0.852200961447841,2011_2017
C1833,685,0.8909414460013854,0.8664669421487673,2011_2017
C1834,673,0.8941489725762757,0.8738099397327153,2011_2017
C1835,624,0.8905119986850756,0.859650008838149,2011_2017
C1836,657,0.886136652696983,0.8679724175108499,2011_2017
C1837,646,0.8878883148501376,0.8595060797436259,2011_2017
C1838,684,0.8903209534557641,0.863379516982055,2011_2017
C1839,657,0.8876842063806473,0.8709597717931008,2011_2017
C184,9425,0.8914367539348058,0.8688101384395784,2011_2017
C1840,695,0.8964794782878732,0.8788472080820833,2011_2017
C1841,673,0.889318193359224,0.8648566792861132,2011_2017
C1842,908,0.8903869665625181,0.8689965303141081,2011_2017
C1843,672,0.8857089710884354,0.8552597736625347,2011_2017
C1844,660,0.8953122130394858,0.8700121334218331,2011_2017
C1845,684,0.8890171334769673,0.8605991735537292,2011_2017
C1846,623,0.8943727472051818,0.873004602235379,2011_2017
C1847,722,0.8851413049316689,0.8585946789536245,2011_2017
C1848,660,0.8871808999081727,0.8680398014420259,2011_2017
C1849,609,0.8729376808194541,0.8334779750164496,2011_2017
C185,9320,0.8907893634069517,0.8683319325446974,2011_2017
C1850,667,0.8804802995803447,0.8510588134430548,2011_2017
C1851,683,0.8885096969060364,0.86083288263928,2011_2017
C1852,594,0.884433561201238,0.857229916897502,2011_2017
C1853,634,0.8912517788016598,0.872428873510192,2011_2017
C1854,648,0.8912846745922878,0.8713120935055227,2011_2017
C1855,657,0.8983734469441607,0.8765574937700186,2011_2017
C1856,636,0.890673826193584,0.8523303878617003,2011_2017
C1857,659,0.8966959180806897,0.8766424833224883,2011_2017
C1858,643,0.8923228741634397,0.8775194156804434,2011_2017
C1859,610,0.8923837678043537,0.8673521436817123,2011_2017
C186,9169,0.8896894597860481,0.8685705123018238,2011_2017
C1860,649,0.8847224959105036,0.8463863006799189,2011_2017
C1861,638,0.8812020322127336,0.8518358323721624,2011_2017
C1862,630,0.895379188712522,0.8728496819385749,2011_2017
C1863,685,0.8814747722308062,0.8496592592592812,2011_2017
C1864,621,0.897513490526163,0.8750821827744913,2011_2017
C1865,638,0.88502471477285,0.8604844674556097,2011_2017
C1866,690,0.8890737240075615,0.8766715598544267,2011_2017
C1867,661,0.8830429299575895,0.8566883232466955,2011_2017
C1868,637,0.8958446801012399,0.8751457465794253,2011_2017
C1869,622,0.8835154723379618,0.8544791347821763,2011_2017
C187,8963,0.893857299640959,0.8753853285615516,2011_2017
C1870,678,0.8921476492547054,0.8655559437505367,2011_2017
C1871,658,0.8946933232324166,0.8775510204081752,2011_2017
C1872,650,0.8904189349112426,0.8753296459660798,2011_2017
C1873,681,0.8867584812004459,0.8653794967342886,2011_2017
C1874,666,0.89032275518762,0.8550784207679905,2011_2017
C1875,653,0.8863321365168184,0.8580045351474057,2011_2017
C1876,944,0.8903444592071244,0.8735286213383513,2011_2017
C1877,606,0.890985633216787,0.8709270216962649,2011_2017
C1878,634,0.8940580561056434,0.8650622487991314,2011_2017
C1879,679,0.8923284480122158,0.8716037755164585,2011_2017
C188,8964,0.8916056660575566,0.8686210381579943,2011_2017
C1880,624,0.8865826347797502,0.8526250000000011,2011_2017
C1881,607,0.8896048028356706,0.8721702625146056,2011_2017
C1882,621,0.8965644213141237,0.8776551436901343,2011_2017
C1883,627,0.8873677596921112,0.8500290396707025,2011_2017
C1884,658,0.8957650058665385,0.8805507513308469,2011_2017
C1885,642,0.893110509408876,0.8693349174525518,2011_2017
C1886,681,0.8929254508248861,0.8751521792062227,2011_2017
C1887,664,0.8939341704166062,0.8839056733595977,2011_2017
C1888,606,0.8864817174786787,0.861978369554147,2011_2017
C1889,686,0.8902243112988635,0.8661947756842197,2011_2017
C189,9042,0.8913034852567641,0.8688141994100567,2011_2017
C1890,673,0.8918307284364657,0.8582242088003534,2011_2017
C1891,628,0.8917856708182887,0.873630334486728,2011_2017
C1892,635,0.8990563581127162,0.8764581903734848,2011_2017
C1893,600,0.8908222222222221,0.8773389889661528,2011_2017
C1894,627,0.893360703484098,0.8824777152091955,2011_2017
C1895,631,0.8801464734115094,0.8562760261749055,2011_2017
C1896,620,0.8999427679500521,0.8653151238176182,2011_2017
C1897,648,0.8856881572930955,0.8533786848072802,2011_2017
C1898,650,0.8909727810650888,0.8621204695558908,2011_2017
C1899,595,0.894501800720288,0.8654847645429123,2011_2017
C19,42889,0.890366229216762,0.8695419467434582,2011_2017
C190,8916,0.8930557392147759,0.8718403313020584,2011_2017
C1900,644,0.8902530766559933,0.866227916637505,2011_2017
C1901,608,0.8868810595567868,0.8625312369845926,2011_2017
C1902,633,0.8933012885305062,0.8610474802165802,2011_2017
C1903,652,0.9052278971733974,0.8915495562129808,2011_2017
C1904,610,0.8862456328943833,0.8646397334444021,2011_2017
C1905,663,0.8988213454542973,0.874676405325419,2011_2017
C1906,586,0.8841337697585295,0.8594104308389944,2011_2017
C1907,652,0.8896787609620233,0.8536619851069953,2011_2017
C1908,620,0.8991155046826224,0.8721000000000076,2011_2017
C1909,617,0.8903960976019797,0.8780226507499517,2011_2017
C191,8923,0.8957605073975887,0.8761521403749922,2011_2017
C1910,600,0.8877833333333333,0.8652044350183934,2011_2017
C1911,620,0.8946149843912592,0.880259733566962,2011_2017
C1912,627,0.8886345194579897,0.8769928899027225,2011_2017
C1913,607,0.890364745188615,0.8514454245934645,2011_2017
C1914,669,0.8846213141895742,0.8533496375229103,2011_2017
C1915,604,0.8929158808824175,0.8736620644313132,2011_2017
C1916,634,0.8760312073958344,0.8584220944481269,2011_2017
C1917,605,0.8828358718666757,0.8555638218726672,2011_2017
C1918,614,0.8775902131587602,0.8383073155800579,2011_2017
C1919,617,0.8930912109359609,0.8669359124242725,2011_2017
C192,9094,0.8919540305493405,0.8693650174966631,2011_2017
C1920,646,0.8895657008118548,0.87099654311942,2011_2017
C1921,561,0.8804814422933328,0.8582098765432059,2011_2017
C1922,630,0.8971680524061476,0.8755081942375053,2011_2017
C1923,627,0.8919616716141521,0.8649557862360595,2011_2017
C1924,605,0.8881688409261662,0.8595935461354678,2011_2017
C1925,616,0.8966678613594198,0.8850771020519497,2011_2017
C1926,641,0.8995889320752238,0.8767767865895453,2011_2017
C1927,607,0.8856802433986792,0.8641195929395618,2011_2017
C1928,585,0.8884856454087224,0.8547922437673089,2011_2017
C1929,683,0.8849726360107099,0.8587568221877749,2011_2017
C193,8798,0.8918747988819918,0.8694758912669617,2011_2017
C1930,657,0.8976599042277407,0.8742473844463085,2011_2017
C1931,594,0.8979242480925982,0.8855842767467841,2011_2017
C1932,619,0.8942454999334485,0.8719518416488276,2011_2017
C1933,572,0.8850860677783755,0.853294375456527,2011_2017
C1934,604,0.8841827112845928,0.8697255119820072,2011_2017
C1935,608,0.8910361842105263,0.8555128996751601,2011_2017
C1936,600,0.8880666666666666,0.8722254488522924,2011_2017
C1937,581,0.8875906873128117,0.8649813834998933,2011_2017
C1938,587,0.8921870510695972,0.8770751098793331,2011_2017
C1939,592,0.8862593590211832,0.8565373961218721,2011_2017
C194,8727,0.8917646304688875,0.8703234693877703,2011_2017
C1940,597,0.8840517495349445,0.84054904513889,2011_2017
C1941,594,0.8829427836161843,0.8614996375741636,2011_2017
C1942,629,0.8996741995900325,0.8762901908368778,2011_2017
C1943,581,0.8869863520963619,0.8528316676464746,2011_2017
C1944,621,0.8900142878998862,0.8604250000000039,2011_2017
C1945,613,0.8881839640843178,0.8520710059171646,2011_2017
C1946,628,0.8849750496977565,0.8653498675775532,2011_2017
C1947,645,0.8956096388438196,0.8866031804733537,2011_2017
C1948,639,0.8916514213082354,0.8721839947214743,2011_2017
C1949,601,0.9008391449636075,0.8833279079861112,2011_2017
C195,9195,0.8916239025098459,0.868099162141647,2011_2017
C1950,602,0.8919272414211765,0.8599270853320746,2011_2017
C1951,644,0.8922929285135605,0.870895470139329,2011_2017
C1952,601,0.8865756185614103,0.8571036978152954,2011_2017
C1953,582,0.8862968080206894,0.8623778729598751,2011_2017
C1954,585,0.8810577836218862,0.853327297419625,2011_2017
C1955,620,0.8907388137356921,0.8796136101499307,2011_2017
C1956,571,0.9071497142997352,0.8926630434782803,2011_2017
C1957,615,0.8859118249719081,0.862325749181893,2011_2017
C1958,567,0.8894363415233493,0.8594931474480226,2011_2017
C1959,587,0.89150794180556,0.8631890573174938,2011_2017
C196,8798,0.890762697364365,0.8680176741190562,2011_2017
C1960,621,0.8970985968815557,0.8697804509789517,2011_2017
C1961,623,0.8881892360529617,0.8716712580349085,2011_2017
C1962,611,0.8889775822951295,0.864092889786365,2011_2017
C1963,613,0.8892644151060891,0.867268846314034,2011_2017
C1964,599,0.8957723083268998,0.8739149305555691,2011_2017
C1965,572,0.886278057606729,0.8711011342155112,2011_2017
C1966,600,0.8819111111111111,0.8492567274305665,2011_2017
C1967,558,0.9023650775298364,0.8758752807504135,2011_2017
C1968,592,0.895458592037984,0.8610769538734295,2011_2017
C1969,573,0.8854350361984474,0.8693352812271532,2011_2017
C197,8737,0.8901093544444761,0.8686699351893755,2011_2017
C1970,583,0.8908908496597419,0.8750620891161268,2011_2017
C1971,594,0.8952431157818364,0.8780549256739628,2011_2017
C1972,598,0.8813547946890975,0.8531724944202334,2011_2017
C1973,534,0.8922835220019918,0.8696592752839281,2011_2017
C1974,536,0.8770049008687905,0.8419415900486732,2011_2017
C1975,568,0.8806908351517556,0.8441975308641858,2011_2017
C1976,586,0.876067280923482,0.8337952464936518,2011_2017
C1977,618,0.8863752997978656,0.8494987500315517,2011_2017
C1978,563,0.8876704030993567,0.8613995894215798,2011_2017
C1979,579,0.8907800656840899,0.8558041573822506,2011_2017
C198,9145,0.8899835198719612,0.8692283128754797,2011_2017
C1980,590,0.8918414248779087,0.8630777413846116,2011_2017
